"citizen","geo","time","values"
"BW","ES",2015-12-31,0
"BW","EU28",2015-12-31,20
"BW","FI",2015-12-31,0
"BW","FR",2015-12-31,0
"BW","HR",2015-12-31,0
"BW","HU",2015-12-31,0
"BW","IE",2015-12-31,10
"BW","IS",2015-12-31,0
"BW","IT",2015-12-31,0
"BW","LI",2015-12-31,0
"BW","LT",2015-12-31,0
"BW","LU",2015-12-31,0
"BW","LV",2015-12-31,0
"BW","MT",2015-12-31,0
"BW","NL",2015-12-31,0
"BW","NO",2015-12-31,0
"BW","PL",2015-12-31,0
"BW","PT",2015-12-31,0
"BW","RO",2015-12-31,0
"BW","SE",2015-12-31,0
"BW","SI",2015-12-31,0
"BW","SK",2015-12-31,0
"BW","TOTAL",2015-12-31,20
"BW","UK",2015-12-31,15
"BY","AT",2015-12-31,35
"BY","BE",2015-12-31,30
"BY","BG",2015-12-31,0
"BY","CH",2015-12-31,55
"BY","CY",2015-12-31,0
"BY","CZ",2015-12-31,20
"BY","DE",2015-12-31,295
"BY","DK",2015-12-31,70
"BY","EE",2015-12-31,0
"BY","EL",2015-12-31,0
"BY","ES",2015-12-31,5
"BY","EU28",2015-12-31,955
"BY","FI",2015-12-31,35
"BY","FR",2015-12-31,80
"BY","HR",2015-12-31,0
"BY","HU",2015-12-31,0
"BY","IE",2015-12-31,0
"BY","IS",2015-12-31,10
"BY","IT",2015-12-31,5
"BY","LI",2015-12-31,5
"BY","LT",2015-12-31,20
"BY","LU",2015-12-31,5
"BY","LV",2015-12-31,0
"BY","MT",2015-12-31,0
"BY","NL",2015-12-31,50
"BY","NO",2015-12-31,20
"BY","PL",2015-12-31,25
"BY","PT",2015-12-31,0
"BY","RO",2015-12-31,0
"BY","SE",2015-12-31,250
"BY","SI",2015-12-31,0
"BY","SK",2015-12-31,0
"BY","TOTAL",2015-12-31,1040
"BY","UK",2015-12-31,20
"BZ","AT",2015-12-31,0
"BZ","BE",2015-12-31,0
"BZ","BG",2015-12-31,0
"BZ","CH",2015-12-31,0
"BZ","CY",2015-12-31,0
"BZ","CZ",2015-12-31,0
"BZ","DE",2015-12-31,0
"BZ","DK",2015-12-31,0
"BZ","EE",2015-12-31,0
"BZ","EL",2015-12-31,0
"BZ","ES",2015-12-31,0
"BZ","EU28",2015-12-31,0
"BZ","FI",2015-12-31,0
"BZ","FR",2015-12-31,0
"BZ","HR",2015-12-31,0
"BZ","HU",2015-12-31,0
"BZ","IE",2015-12-31,0
"BZ","IS",2015-12-31,0
"BZ","IT",2015-12-31,0
"BZ","LI",2015-12-31,0
"BZ","LT",2015-12-31,0
"BZ","LU",2015-12-31,0
"BZ","LV",2015-12-31,0
"BZ","MT",2015-12-31,0
"BZ","NL",2015-12-31,0
"BZ","NO",2015-12-31,0
"BZ","PL",2015-12-31,0
"BZ","PT",2015-12-31,0
"BZ","RO",2015-12-31,0
"BZ","SE",2015-12-31,0
"BZ","SI",2015-12-31,0
"BZ","SK",2015-12-31,0
"BZ","TOTAL",2015-12-31,0
"BZ","UK",2015-12-31,0
"CA","AT",2015-12-31,0
"CA","BE",2015-12-31,0
"CA","BG",2015-12-31,0
"CA","CH",2015-12-31,0
"CA","CY",2015-12-31,0
"CA","CZ",2015-12-31,0
"CA","DE",2015-12-31,0
"CA","DK",2015-12-31,0
"CA","EE",2015-12-31,0
"CA","EL",2015-12-31,0
"CA","ES",2015-12-31,0
"CA","EU28",2015-12-31,35
"CA","FI",2015-12-31,0
"CA","FR",2015-12-31,0
"CA","HR",2015-12-31,0
"CA","HU",2015-12-31,0
"CA","IE",2015-12-31,0
"CA","IS",2015-12-31,0
"CA","IT",2015-12-31,0
"CA","LI",2015-12-31,0
"CA","LT",2015-12-31,0
"CA","LU",2015-12-31,0
"CA","LV",2015-12-31,0
"CA","MT",2015-12-31,0
"CA","NL",2015-12-31,0
"CA","NO",2015-12-31,0
"CA","PL",2015-12-31,0
"CA","PT",2015-12-31,0
"CA","RO",2015-12-31,0
"CA","SE",2015-12-31,5
"CA","SI",2015-12-31,0
"CA","SK",2015-12-31,0
"CA","TOTAL",2015-12-31,35
"CA","UK",2015-12-31,20
"CD","AT",2015-12-31,110
"CD","BE",2015-12-31,790
"CD","BG",2015-12-31,5
"CD","CH",2015-12-31,160
"CD","CY",2015-12-31,0
"CD","CZ",2015-12-31,5
"CD","DE",2015-12-31,165
"CD","DK",2015-12-31,10
"CD","EE",2015-12-31,0
"CD","EL",2015-12-31,120
"CD","ES",2015-12-31,30
"CD","EU28",2015-12-31,6280
"CD","FI",2015-12-31,25
"CD","FR",2015-12-31,4120
"CD","HR",2015-12-31,0
"CD","HU",2015-12-31,400
"CD","IE",2015-12-31,60
"CD","IS",2015-12-31,0
"CD","IT",2015-12-31,115
"CD","LI",2015-12-31,0
"CD","LT",2015-12-31,0
"CD","LU",2015-12-31,5
"CD","LV",2015-12-31,5
"CD","MT",2015-12-31,0
"CD","NL",2015-12-31,5
"CD","NO",2015-12-31,10
"CD","PL",2015-12-31,0
"CD","PT",2015-12-31,25
"CD","RO",2015-12-31,10
"CD","SE",2015-12-31,45
"CD","SI",2015-12-31,0
"CD","SK",2015-12-31,0
"CD","TOTAL",2015-12-31,6450
"CD","UK",2015-12-31,230
"CF","AT",2015-12-31,0
"CF","BE",2015-12-31,25
"CF","BG",2015-12-31,0
"CF","CH",2015-12-31,5
"CF","CY",2015-12-31,0
"CF","CZ",2015-12-31,0
"CF","DE",2015-12-31,30
"CF","DK",2015-12-31,0
"CF","EE",2015-12-31,0
"CF","EL",2015-12-31,5
"CF","ES",2015-12-31,35
"CF","EU28",2015-12-31,1040
"CF","FI",2015-12-31,5
"CF","FR",2015-12-31,915
"CF","HR",2015-12-31,0
"CF","HU",2015-12-31,5
"CF","IE",2015-12-31,0
"CF","IS",2015-12-31,0
"CF","IT",2015-12-31,20
"CF","LI",2015-12-31,0
"CF","LT",2015-12-31,0
"CF","LU",2015-12-31,0
"CF","LV",2015-12-31,0
"CF","MT",2015-12-31,0
"CF","NL",2015-12-31,0
"CF","NO",2015-12-31,0
"CF","PL",2015-12-31,0
"CF","PT",2015-12-31,0
"CF","RO",2015-12-31,0
"CF","SE",2015-12-31,0
"CF","SI",2015-12-31,0
"CF","SK",2015-12-31,0
"CF","TOTAL",2015-12-31,1050
"CF","UK",2015-12-31,5
"CG","AT",2015-12-31,25
"CG","BE",2015-12-31,10
"CG","BG",2015-12-31,0
"CG","CH",2015-12-31,5
"CG","CY",2015-12-31,15
"CG","CZ",2015-12-31,0
"CG","DE",2015-12-31,50
"CG","DK",2015-12-31,0
"CG","EE",2015-12-31,0
"CG","EL",2015-12-31,25
"CG","ES",2015-12-31,10
"CG","EU28",2015-12-31,1710
"CG","FI",2015-12-31,0
"CG","FR",2015-12-31,685
"CG","HR",2015-12-31,0
"CG","HU",2015-12-31,655
"CG","IE",2015-12-31,5
"CG","IS",2015-12-31,0
"CG","IT",2015-12-31,70
"CG","LI",2015-12-31,0
"CG","LT",2015-12-31,0
"CG","LU",2015-12-31,0
"CG","LV",2015-12-31,0
"CG","MT",2015-12-31,0
"CG","NL",2015-12-31,60
"CG","NO",2015-12-31,5
"CG","PL",2015-12-31,5
"CG","PT",2015-12-31,15
"CG","RO",2015-12-31,5
"CG","SE",2015-12-31,40
"CG","SI",2015-12-31,0
"CG","SK",2015-12-31,0
"CG","TOTAL",2015-12-31,1720
"CG","UK",2015-12-31,20
"CH","AT",2015-12-31,0
"CH","BE",2015-12-31,0
"CH","BG",2015-12-31,0
"CH","CH",2015-12-31,0
"CH","CY",2015-12-31,0
"CH","CZ",2015-12-31,0
"CH","DE",2015-12-31,0
"CH","DK",2015-12-31,0
"CH","EE",2015-12-31,0
"CH","EL",2015-12-31,0
"CH","ES",2015-12-31,0
"CH","EU28",2015-12-31,5
"CH","FI",2015-12-31,0
"CH","FR",2015-12-31,0
"CH","HR",2015-12-31,0
"CH","HU",2015-12-31,0
"CH","IE",2015-12-31,0
"CH","IS",2015-12-31,0
"CH","IT",2015-12-31,0
"CH","LI",2015-12-31,0
"CH","LT",2015-12-31,0
"CH","LU",2015-12-31,0
"CH","LV",2015-12-31,0
"CH","MT",2015-12-31,0
"CH","NL",2015-12-31,0
"CH","NO",2015-12-31,0
"CH","PL",2015-12-31,0
"CH","PT",2015-12-31,0
"CH","RO",2015-12-31,0
"CH","SE",2015-12-31,0
"CH","SI",2015-12-31,0
"CH","SK",2015-12-31,0
"CH","TOTAL",2015-12-31,5
"CH","UK",2015-12-31,0
"CI","AT",2015-12-31,40
"CI","BE",2015-12-31,120
"CI","BG",2015-12-31,5
"CI","CH",2015-12-31,95
"CI","CY",2015-12-31,0
"CI","CZ",2015-12-31,0
"CI","DE",2015-12-31,565
"CI","DK",2015-12-31,20
"CI","EE",2015-12-31,0
"CI","EL",2015-12-31,60
"CI","ES",2015-12-31,75
"CI","EU28",2015-12-31,5750
"CI","FI",2015-12-31,5
"CI","FR",2015-12-31,1330
"CI","HR",2015-12-31,0
"CI","HU",2015-12-31,295
"CI","IE",2015-12-31,0
"CI","IS",2015-12-31,0
"CI","IT",2015-12-31,3090
"CI","LI",2015-12-31,0
"CI","LT",2015-12-31,0
"CI","LU",2015-12-31,5
"CI","LV",2015-12-31,0
"CI","MT",2015-12-31,20
"CI","NL",2015-12-31,30
"CI","NO",2015-12-31,10
"CI","PL",2015-12-31,0
"CI","PT",2015-12-31,10
"CI","RO",2015-12-31,0
"CI","SE",2015-12-31,35
"CI","SI",2015-12-31,0
"CI","SK",2015-12-31,0
"CI","TOTAL",2015-12-31,5850
"CI","UK",2015-12-31,45
"CK","AT",2015-12-31,0
"CK","BE",2015-12-31,0
"CK","BG",2015-12-31,0
"CK","CH",2015-12-31,0
"CK","CY",2015-12-31,0
"CK","CZ",2015-12-31,0
"CK","DE",2015-12-31,0
"CK","DK",2015-12-31,0
"CK","EE",2015-12-31,0
"CK","EL",2015-12-31,0
"CK","ES",2015-12-31,0
"CK","EU28",2015-12-31,0
"CK","FI",2015-12-31,0
"CK","FR",2015-12-31,0
"CK","HR",2015-12-31,0
"CK","HU",2015-12-31,0
"CK","IE",2015-12-31,0
"CK","IS",2015-12-31,0
"CK","IT",2015-12-31,0
"CK","LI",2015-12-31,0
"CK","LT",2015-12-31,0
"CK","LU",2015-12-31,0
"CK","LV",2015-12-31,0
"CK","MT",2015-12-31,0
"CK","NL",2015-12-31,0
"CK","NO",2015-12-31,0
"CK","PL",2015-12-31,0
"CK","PT",2015-12-31,0
"CK","RO",2015-12-31,0
"CK","SE",2015-12-31,0
"CK","SI",2015-12-31,0
"CK","SK",2015-12-31,0
"CK","TOTAL",2015-12-31,0
"CK","UK",2015-12-31,0
"CL","AT",2015-12-31,0
"CL","BE",2015-12-31,0
"CL","BG",2015-12-31,0
"CL","CH",2015-12-31,0
"CL","CY",2015-12-31,0
"CL","CZ",2015-12-31,0
"CL","DE",2015-12-31,0
"CL","DK",2015-12-31,0
"CL","EE",2015-12-31,0
"CL","EL",2015-12-31,0
"CL","ES",2015-12-31,5
"CL","EU28",2015-12-31,40
"CL","FI",2015-12-31,0
"CL","FR",2015-12-31,5
"CL","HR",2015-12-31,0
"CL","HU",2015-12-31,0
"CL","IE",2015-12-31,0
"CL","IS",2015-12-31,0
"CL","IT",2015-12-31,5
"CL","LI",2015-12-31,0
"CL","LT",2015-12-31,0
"CL","LU",2015-12-31,0
"CL","LV",2015-12-31,0
"CL","MT",2015-12-31,0
"CL","NL",2015-12-31,0
"CL","NO",2015-12-31,0
"CL","PL",2015-12-31,0
"CL","PT",2015-12-31,0
"CL","RO",2015-12-31,0
"CL","SE",2015-12-31,20
"CL","SI",2015-12-31,0
"CL","SK",2015-12-31,0
"CL","TOTAL",2015-12-31,40
"CL","UK",2015-12-31,0
"CM","AT",2015-12-31,80
"CM","BE",2015-12-31,335
"CM","BG",2015-12-31,5
"CM","CH",2015-12-31,60
"CM","CY",2015-12-31,20
"CM","CZ",2015-12-31,0
"CM","DE",2015-12-31,1005
"CM","DK",2015-12-31,10
"CM","EE",2015-12-31,5
"CM","EL",2015-12-31,175
"CM","ES",2015-12-31,155
"CM","EU28",2015-12-31,3495
"CM","FI",2015-12-31,40
"CM","FR",2015-12-31,395
"CM","HR",2015-12-31,5
"CM","HU",2015-12-31,640
"CM","IE",2015-12-31,10
"CM","IS",2015-12-31,0
"CM","IT",2015-12-31,335
"CM","LI",2015-12-31,0
"CM","LT",2015-12-31,0
"CM","LU",2015-12-31,10
"CM","LV",2015-12-31,0
"CM","MT",2015-12-31,5
"CM","NL",2015-12-31,30
"CM","NO",2015-12-31,15
"CM","PL",2015-12-31,0
"CM","PT",2015-12-31,5
"CM","RO",2015-12-31,10
"CM","SE",2015-12-31,65
"CM","SI",2015-12-31,0
"CM","SK",2015-12-31,0
"CM","TOTAL",2015-12-31,3570
"CM","UK",2015-12-31,150
"CN","AT",2015-12-31,305
"CN","BE",2015-12-31,445
"CN","BG",2015-12-31,0
"CN","CH",2015-12-31,585
"CN","CY",2015-12-31,5
"CN","CZ",2015-12-31,40
"CN","DE",2015-12-31,555
"CN","DK",2015-12-31,25
"CN","EE",2015-12-31,0
"CN","EL",2015-12-31,100
"CN","ES",2015-12-31,245
"CN","EU28",2015-12-31,6305
"CN","FI",2015-12-31,20
"CN","FR",2015-12-31,3025
"CN","HR",2015-12-31,0
"CN","HU",2015-12-31,10
"CN","IE",2015-12-31,20
"CN","IS",2015-12-31,0
"CN","IT",2015-12-31,355
"CN","LI",2015-12-31,10
"CN","LT",2015-12-31,0
"CN","LU",2015-12-31,0
"CN","LV",2015-12-31,0
"CN","MT",2015-12-31,5
"CN","NL",2015-12-31,210
"CN","NO",2015-12-31,60
"CN","PL",2015-12-31,5
"CN","PT",2015-12-31,75
"CN","RO",2015-12-31,10
"CN","SE",2015-12-31,65
"CN","SI",2015-12-31,0
"CN","SK",2015-12-31,0
"CN","TOTAL",2015-12-31,6965
"CN","UK",2015-12-31,785
"CO","AT",2015-12-31,0
"CO","BE",2015-12-31,5
"CO","BG",2015-12-31,0
"CO","CH",2015-12-31,10
"CO","CY",2015-12-31,0
"CO","CZ",2015-12-31,0
"CO","DE",2015-12-31,5
"CO","DK",2015-12-31,0
"CO","EE",2015-12-31,0
"CO","EL",2015-12-31,0
"CO","ES",2015-12-31,130
"CO","EU28",2015-12-31,300
"CO","FI",2015-12-31,0
"CO","FR",2015-12-31,70
"CO","HR",2015-12-31,0
"CO","HU",2015-12-31,0
"CO","IE",2015-12-31,0
"CO","IS",2015-12-31,0
"CO","IT",2015-12-31,40
"CO","LI",2015-12-31,0
"CO","LT",2015-12-31,0
"CO","LU",2015-12-31,0
"CO","LV",2015-12-31,0
"CO","MT",2015-12-31,0
"CO","NL",2015-12-31,5
"CO","NO",2015-12-31,0
"CO","PL",2015-12-31,0
"CO","PT",2015-12-31,0
"CO","RO",2015-12-31,0
"CO","SE",2015-12-31,20
"CO","SI",2015-12-31,0
"CO","SK",2015-12-31,0
"CO","TOTAL",2015-12-31,315
"CO","UK",2015-12-31,15
"CR","AT",2015-12-31,0
"CR","BE",2015-12-31,0
"CR","BG",2015-12-31,0
"CR","CH",2015-12-31,0
"CR","CY",2015-12-31,0
"CR","CZ",2015-12-31,0
"CR","DE",2015-12-31,0
"CR","DK",2015-12-31,0
"CR","EE",2015-12-31,0
"CR","EL",2015-12-31,0
"CR","ES",2015-12-31,5
"CR","EU28",2015-12-31,10
"CR","FI",2015-12-31,0
"CR","FR",2015-12-31,0
"CR","HR",2015-12-31,0
"CR","HU",2015-12-31,0
"CR","IE",2015-12-31,0
"CR","IS",2015-12-31,0
"CR","IT",2015-12-31,0
"CR","LI",2015-12-31,0
"CR","LT",2015-12-31,0
"CR","LU",2015-12-31,0
"CR","LV",2015-12-31,0
"CR","MT",2015-12-31,0
"CR","NL",2015-12-31,0
"CR","NO",2015-12-31,0
"CR","PL",2015-12-31,0
"CR","PT",2015-12-31,0
"CR","RO",2015-12-31,0
"CR","SE",2015-12-31,0
"CR","SI",2015-12-31,0
"CR","SK",2015-12-31,0
"CR","TOTAL",2015-12-31,10
"CR","UK",2015-12-31,0
"CU","AT",2015-12-31,25
"CU","BE",2015-12-31,5
"CU","BG",2015-12-31,0
"CU","CH",2015-12-31,5
"CU","CY",2015-12-31,0
"CU","CZ",2015-12-31,130
"CU","DE",2015-12-31,90
"CU","DK",2015-12-31,5
"CU","EE",2015-12-31,0
"CU","EL",2015-12-31,5
"CU","ES",2015-12-31,45
"CU","EU28",2015-12-31,650
"CU","FI",2015-12-31,5
"CU","FR",2015-12-31,40
"CU","HR",2015-12-31,0
"CU","HU",2015-12-31,180
"CU","IE",2015-12-31,0
"CU","IS",2015-12-31,0
"CU","IT",2015-12-31,50
"CU","LI",2015-12-31,0
"CU","LT",2015-12-31,0
"CU","LU",2015-12-31,0
"CU","LV",2015-12-31,0
"CU","MT",2015-12-31,0
"CU","NL",2015-12-31,10
"CU","NO",2015-12-31,0
"CU","PL",2015-12-31,5
"CU","PT",2015-12-31,0
"CU","RO",2015-12-31,5
"CU","SE",2015-12-31,50
"CU","SI",2015-12-31,0
"CU","SK",2015-12-31,5
"CU","TOTAL",2015-12-31,655
"CU","UK",2015-12-31,5
"CV","AT",2015-12-31,0
"CV","BE",2015-12-31,0
"CV","BG",2015-12-31,0
"CV","CH",2015-12-31,0
"CV","CY",2015-12-31,0
"CV","CZ",2015-12-31,0
"CV","DE",2015-12-31,0
"CV","DK",2015-12-31,0
"CV","EE",2015-12-31,0
"CV","EL",2015-12-31,0
"CV","ES",2015-12-31,0
"CV","EU28",2015-12-31,15
"CV","FI",2015-12-31,0
"CV","FR",2015-12-31,5
"CV","HR",2015-12-31,0
"CV","HU",2015-12-31,0
"CV","IE",2015-12-31,0
"CV","IS",2015-12-31,0
"CV","IT",2015-12-31,5
"CV","LI",2015-12-31,0
"CV","LT",2015-12-31,0
"CV","LU",2015-12-31,0
"CV","LV",2015-12-31,0
"CV","MT",2015-12-31,0
"CV","NL",2015-12-31,0
"CV","NO",2015-12-31,0
"CV","PL",2015-12-31,0
"CV","PT",2015-12-31,0
"CV","RO",2015-12-31,0
"CV","SE",2015-12-31,0
"CV","SI",2015-12-31,0
"CV","SK",2015-12-31,0
"CV","TOTAL",2015-12-31,15
"CV","UK",2015-12-31,0
"CY","AT",2015-12-31,0
"CY","BE",2015-12-31,0
"CY","BG",2015-12-31,0
"CY","CH",2015-12-31,0
"CY","CY",2015-12-31,0
"CY","CZ",2015-12-31,0
"CY","DE",2015-12-31,0
"CY","DK",2015-12-31,0
"CY","EE",2015-12-31,0
"CY","EL",2015-12-31,0
"CY","ES",2015-12-31,0
"CY","EU28",2015-12-31,0
"CY","FI",2015-12-31,0
"CY","HR",2015-12-31,0
"CY","HU",2015-12-31,0
"CY","IE",2015-12-31,0
"CY","IS",2015-12-31,0
"CY","IT",2015-12-31,0
"CY","LI",2015-12-31,0
"CY","LT",2015-12-31,0
"CY","LU",2015-12-31,0
"CY","LV",2015-12-31,0
"CY","MT",2015-12-31,0
"CY","NL",2015-12-31,0
"CY","NO",2015-12-31,0
"CY","PL",2015-12-31,0
"CY","PT",2015-12-31,0
"CY","RO",2015-12-31,0
"CY","SE",2015-12-31,0
"CY","SI",2015-12-31,0
"CY","SK",2015-12-31,0
"CY","TOTAL",2015-12-31,0
"CY","UK",2015-12-31,0
"CZ","AT",2015-12-31,0
"CZ","BE",2015-12-31,0
"CZ","BG",2015-12-31,0
"CZ","CH",2015-12-31,0
"CZ","CY",2015-12-31,0
"CZ","CZ",2015-12-31,0
"CZ","DE",2015-12-31,5
"CZ","DK",2015-12-31,0
"CZ","EE",2015-12-31,0
"CZ","EL",2015-12-31,0
"CZ","ES",2015-12-31,0
"CZ","EU28",2015-12-31,10
"CZ","FI",2015-12-31,0
"CZ","HR",2015-12-31,0
"CZ","HU",2015-12-31,0
"CZ","IE",2015-12-31,0
"CZ","IS",2015-12-31,0
"CZ","IT",2015-12-31,0
"CZ","LI",2015-12-31,0
"CZ","LT",2015-12-31,0
"CZ","LU",2015-12-31,0
"CZ","LV",2015-12-31,0
"CZ","MT",2015-12-31,0
"CZ","NL",2015-12-31,0
"CZ","NO",2015-12-31,0
"CZ","PL",2015-12-31,0
"CZ","PT",2015-12-31,0
"CZ","RO",2015-12-31,0
"CZ","SE",2015-12-31,0
"CZ","SI",2015-12-31,0
"CZ","SK",2015-12-31,0
"CZ","TOTAL",2015-12-31,15
"CZ","UK",2015-12-31,5
"DE","AT",2015-12-31,5
"DE","BE",2015-12-31,5
"DE","BG",2015-12-31,0
"DE","CH",2015-12-31,0
"DE","CY",2015-12-31,0
"DE","CZ",2015-12-31,0
"DE","DE",2015-12-31,0
"DE","DK",2015-12-31,0
"DE","EE",2015-12-31,0
"DE","EL",2015-12-31,0
"DE","ES",2015-12-31,0
"DE","EU28",2015-12-31,15
"DE","FI",2015-12-31,0
"DE","HR",2015-12-31,0
"DE","HU",2015-12-31,0
"DE","IE",2015-12-31,0
"DE","IS",2015-12-31,0
"DE","IT",2015-12-31,0
"DE","LI",2015-12-31,0
"DE","LT",2015-12-31,0
"DE","LU",2015-12-31,0
"DE","LV",2015-12-31,0
"DE","MT",2015-12-31,0
"DE","NL",2015-12-31,0
"DE","NO",2015-12-31,0
"DE","PL",2015-12-31,0
"DE","PT",2015-12-31,0
"DE","RO",2015-12-31,0
"DE","SE",2015-12-31,0
"DE","SI",2015-12-31,0
"DE","SK",2015-12-31,0
"DE","TOTAL",2015-12-31,15
"DE","UK",2015-12-31,0
"DJ","AT",2015-12-31,0
"DJ","BE",2015-12-31,130
"DJ","BG",2015-12-31,0
"DJ","CH",2015-12-31,10
"DJ","CY",2015-12-31,0
"DJ","CZ",2015-12-31,0
"DJ","DE",2015-12-31,20
"DJ","DK",2015-12-31,0
"DJ","EE",2015-12-31,0
"DJ","EL",2015-12-31,0
"DJ","ES",2015-12-31,0
"DJ","EU28",2015-12-31,305
"DJ","FI",2015-12-31,0
"DJ","FR",2015-12-31,120
"DJ","HR",2015-12-31,0
"DJ","HU",2015-12-31,0
"DJ","IE",2015-12-31,0
"DJ","IS",2015-12-31,0
"DJ","IT",2015-12-31,0
"DJ","LI",2015-12-31,0
"DJ","LT",2015-12-31,0
"DJ","LU",2015-12-31,0
"DJ","LV",2015-12-31,0
"DJ","MT",2015-12-31,0
"DJ","NL",2015-12-31,0
"DJ","NO",2015-12-31,5
"DJ","PL",2015-12-31,0
"DJ","PT",2015-12-31,0
"DJ","RO",2015-12-31,0
"DJ","SE",2015-12-31,35
"DJ","SI",2015-12-31,0
"DJ","SK",2015-12-31,0
"DJ","TOTAL",2015-12-31,320
"DJ","UK",2015-12-31,0
"DK","AT",2015-12-31,0
"DK","BE",2015-12-31,0
"DK","BG",2015-12-31,0
"DK","CH",2015-12-31,0
"DK","CY",2015-12-31,0
"DK","CZ",2015-12-31,0
"DK","DE",2015-12-31,0
"DK","DK",2015-12-31,0
"DK","EE",2015-12-31,0
"DK","EL",2015-12-31,0
"DK","ES",2015-12-31,0
"DK","EU28",2015-12-31,5
"DK","FI",2015-12-31,0
"DK","HR",2015-12-31,0
"DK","HU",2015-12-31,0
"DK","IE",2015-12-31,0
"DK","IS",2015-12-31,0
"DK","IT",2015-12-31,0
"DK","LI",2015-12-31,0
"DK","LT",2015-12-31,0
"DK","LU",2015-12-31,0
"DK","LV",2015-12-31,0
"DK","MT",2015-12-31,0
"DK","NL",2015-12-31,0
"DK","NO",2015-12-31,0
"DK","PL",2015-12-31,0
"DK","PT",2015-12-31,0
"DK","RO",2015-12-31,0
"DK","SE",2015-12-31,0
"DK","SI",2015-12-31,0
"DK","SK",2015-12-31,0
"DK","TOTAL",2015-12-31,5
"DK","UK",2015-12-31,0
"DM","AT",2015-12-31,0
"DM","BE",2015-12-31,0
"DM","BG",2015-12-31,0
"DM","CH",2015-12-31,0
"DM","CY",2015-12-31,0
"DM","CZ",2015-12-31,0
"DM","DE",2015-12-31,0
"DM","DK",2015-12-31,0
"DM","EE",2015-12-31,0
"DM","EL",2015-12-31,0
"DM","ES",2015-12-31,0
"DM","EU28",2015-12-31,20
"DM","FI",2015-12-31,0
"DM","FR",2015-12-31,10
"DM","HR",2015-12-31,0
"DM","HU",2015-12-31,5
"DM","IE",2015-12-31,0
"DM","IS",2015-12-31,0
"DM","IT",2015-12-31,0
"DM","LI",2015-12-31,0
"DM","LT",2015-12-31,0
"DM","LU",2015-12-31,0
"DM","LV",2015-12-31,0
"DM","MT",2015-12-31,0
"DM","NL",2015-12-31,0
"DM","NO",2015-12-31,0
"DM","PL",2015-12-31,0
"DM","PT",2015-12-31,0
"DM","RO",2015-12-31,0
"DM","SE",2015-12-31,0
"DM","SI",2015-12-31,0
"DM","SK",2015-12-31,0
"DM","TOTAL",2015-12-31,20
"DM","UK",2015-12-31,5
"DO","AT",2015-12-31,0
"DO","BE",2015-12-31,0
"DO","BG",2015-12-31,0
"DO","CH",2015-12-31,0
"DO","CY",2015-12-31,0
"DO","CZ",2015-12-31,0
"DO","DE",2015-12-31,5
"DO","DK",2015-12-31,0
"DO","EE",2015-12-31,0
"DO","EL",2015-12-31,45
"DO","ES",2015-12-31,280
"DO","EU28",2015-12-31,735
"DO","FI",2015-12-31,0
"DO","FR",2015-12-31,365
"DO","HR",2015-12-31,0
"DO","HU",2015-12-31,15
"DO","IE",2015-12-31,0
"DO","IS",2015-12-31,0
"DO","IT",2015-12-31,15
"DO","LI",2015-12-31,0
"DO","LT",2015-12-31,0
"DO","LU",2015-12-31,0
"DO","LV",2015-12-31,0
"DO","MT",2015-12-31,0
"DO","NL",2015-12-31,0
"DO","NO",2015-12-31,0
"DO","PL",2015-12-31,0
"DO","PT",2015-12-31,0
"DO","RO",2015-12-31,0
"DO","SE",2015-12-31,10
"DO","SI",2015-12-31,0
"DO","SK",2015-12-31,0
"DO","TOTAL",2015-12-31,735
"DO","UK",2015-12-31,0
"DZ","AT",2015-12-31,945
"DZ","BE",2015-12-31,140
"DZ","BG",2015-12-31,20
"DZ","CH",2015-12-31,325
"DZ","CY",2015-12-31,0
"DZ","CZ",2015-12-31,10
"DZ","DE",2015-12-31,2240
"DZ","DK",2015-12-31,95
"DZ","EE",2015-12-31,0
"DZ","EL",2015-12-31,130
"DZ","ES",2015-12-31,675
"DZ","EU28",2015-12-31,8280
"DZ","FI",2015-12-31,100
"DZ","FR",2015-12-31,2360
"DZ","HR",2015-12-31,25
"DZ","HU",2015-12-31,600
"DZ","IE",2015-12-31,80
"DZ","IS",2015-12-31,0
"DZ","IT",2015-12-31,165
"DZ","LI",2015-12-31,0
"DZ","LT",2015-12-31,0
"DZ","LU",2015-12-31,25
"DZ","LV",2015-12-31,0
"DZ","MT",2015-12-31,10
"DZ","NL",2015-12-31,45
"DZ","NO",2015-12-31,105
"DZ","PL",2015-12-31,0
"DZ","PT",2015-12-31,5
"DZ","RO",2015-12-31,5
"DZ","SE",2015-12-31,425
"DZ","SI",2015-12-31,5
"DZ","SK",2015-12-31,0
"DZ","TOTAL",2015-12-31,8715
"DZ","UK",2015-12-31,170
"EC","AT",2015-12-31,0
"EC","BE",2015-12-31,0
"EC","BG",2015-12-31,0
"EC","CH",2015-12-31,0
"EC","CY",2015-12-31,0
"EC","CZ",2015-12-31,0
"EC","DE",2015-12-31,0
"EC","DK",2015-12-31,0
"EC","EE",2015-12-31,0
"EC","EL",2015-12-31,0
"EC","ES",2015-12-31,10
"EC","EU28",2015-12-31,40
"EC","FI",2015-12-31,0
"EC","FR",2015-12-31,5
"EC","HR",2015-12-31,0
"EC","HU",2015-12-31,0
"EC","IE",2015-12-31,0
"EC","IS",2015-12-31,0
"EC","IT",2015-12-31,10
"EC","LI",2015-12-31,0
